intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
ทางขึ้นทางด่วนจตุรโชติ,เลียบด่วนอาจณรงค์ รามอินทรา,3,0,0
ทางขึ้นทางด่วนจตุรโชติ,เลียบทางด่วน,3,0,0
ทางข้าม ถ.พุทธมณฑลสาย 1,พุทธมณฑลสาย 1,3,0,0
ทางข้าม ธ.กสิกรไทย,พหลโยธิน,0,0,3
ทางข้าม รร.ผ่องพลอยอนุสรณ์,ลาซาล 55,0,0,3
ทางข้ามข้างวัดสุทัศน์,ตีทอง,0,0,3
ทางข้ามดวงพิทักษ์,ดวงพิทักษ์,0,0,3
ทางข้ามดวงพิทักษ์,สุขุมวิท,0,0,3
ทางข้ามถนนหลานหลวง (ใกล้ถนนเพนียง),หลานหลวง,3,0,0
ทางข้ามถนนเลียบคลองผดุงกรุงเกษม,เลียบคลองผดุงกรุงเกษม,6,0,0
ทางข้ามทางข้ามหน้าโรงเรียนวัดราชบพิตร,สนามไชย,3,0,0
ทางข้ามทางเข้าวัดมะกอก,พุทธมณฑลสาย 1,0,3,0
ทางข้ามทางเข้าโรงเรียนบ้านนายเหรียญ,ทางเข้าโรงเรียนบ้านนายเหรียญ,3,0,0
ทางข้ามทางเข้าโรงเรียนบ้านนายเหรียญ,บางบอน 4 ซอย 14,3,0,0
ทางข้ามบริเวณซอยอุดมสุข 37,อุดมสุข,3,0,0
ทางข้ามบริเวณสวนสาธารณะทางลงจากมอเตอร์เวย์,ศรีนครินทร์,0,0,3
ทางข้ามบริเวณหน้าตึกอรกานต์,ชิดลม,3,0,0
ทางข้ามบ้านสวนริมคลอง,ศรีนครินทร์ - ร่มเกล้า,0,0,3
ทางข้ามประชาสงเคราะห์ตัดมิตรไมตรี,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 1,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 12,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 13,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 16,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 2,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 23,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 24,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 27,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 28,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 30,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 32,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 36,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 37,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 39,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 4,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 43,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์ 5,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยพหลโยธิน 54/1,พหลโยธิน,0,0,3
ทางข้ามปากซอยพุทธมณฑลสาย 3 ซอย 3และซอย 5,พุทธมณฑลสาย 3,3,0,0
ทางข้ามปากซอยมิตรไมตรี 3,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยวัดเทพพล,พรานนก - พุทธมณฑลสาย 4,3,0,0
ทางข้ามปากซอยสามเสน 1,สามเสน,3,0,3
ทางข้ามปากซอยสามเสน 19,สามเสน,0,0,3
ทางข้ามปากซอยอุดมสุข 47,สุขุมวิท 103 (อุดมสุข),3,0,0
ทางข้ามปากซอยอ่อนนุช 11,อ่อนนุช,0,0,3
ทางข้ามปากซอยอ่อนนุช 37/1,อ่อนนุช,0,0,3
ทางข้ามปากซอยอ่อนนุช 49,อ่อนนุช,3,0,0
ทางข้ามปากซอยอ่อนนุช 65,อ่อนนุช,3,0,0
ทางข้ามปากซอยอ่อนนุช 74/3,อ่อนนุช,3,0,0
ทางข้ามปากซอยเอกชัย 32,เอกชัย,3,0,0
ทางข้ามพหลโยธิน 36,พหลโยธิน,0,0,3
ทางข้ามระหว่างซอยจรัญสนิทวงศ์ 44 - 46,จรัญสนิทวงศ์,0,0,3
ทางข้ามระหว่างซอยพุทธบูชา 22 -22/1,พุทธบูชา,0,0,3
ทางข้ามระหว่างซอยศาลาธรรมสพน์23และ21,ศาลาธรรมสพน์,3,0,0
ทางข้ามระหว่างวัดปทุมวนารามกับเซ็นทรัลเวิลด์,พระรามที่ 1,0,3,0
ทางข้ามสุขุมวิท21 ซอย 1,อโศก,3,0,0
ทางข้ามสุขุมวิท21 ซอย 3,อโศก,3,0,0
ทางข้ามหน้า SM ทาวเวอร์,พหลโยธิน,0,0,3
ทางข้ามหน้า ธ.ออมสิน,พหลโยธิน,0,0,3
ทางข้ามหน้า ม.เกษตร,พหลโยธิน,0,0,3
ทางข้ามหน้า รพ.วิภาราม,พัฒนาการ,0,0,3
ทางข้ามหน้า สน.ทองหล่อ,ซอยสุขุมวิท 55,3,0,0
ทางข้ามหน้ากรมส่งเสริมวัฒนธรรม,วัฒนธรรม,3,0,0
ทางข้ามหน้ากองปราบปราม,พหลโยธิน,0,0,3
ทางข้ามหน้าชุมชนน้องใหม่,อาจณรงค์,3,0,0
ทางข้ามหน้าตลาดบางเขน,พหลโยธิน,0,0,3
ทางข้ามหน้าตลาดพิบูลย์วิทย์6,เอกชัย,3,0,0
ทางข้ามหน้าตลาดสะพานใหม่,พหลโยธิน,0,0,3
ทางข้ามหน้าตลาดเทเวศร์,สามเสน,0,0,3
ทางข้ามหน้าตึกจีเอ็มเอ็มแกรมมี,อโศก,3,0,0
ทางข้ามหน้าทำเนียบรัฐบาล,พิษณุโลก,0,0,3
ทางข้ามหน้าท่าวาสุกรี,สามเสน,0,0,3
ทางข้ามหน้าธนาคารกรุงศรีฯ สาขาจอมทอง,เอกชัย,3,0,0
ทางข้ามหน้าธนาคารกรุงเทพ,พหลโยธิน,0,0,3
ทางข้ามหน้าธนาคารเกียรตินาคิน,อโศก,3,0,0
ทางข้ามหน้าธนาคารแห่งประเทศไทย,สามเสน,0,0,3
ทางข้ามหน้าบิ๊กซี,พหลโยธิน,0,0,3
ทางข้ามหน้าปากซอยนามบัญญัติ,ประชาธิปไตย,3,0,0
ทางข้ามหน้าปากซอยเฉลิมพระเกียรติ43,เฉลิมพระเกียรติ ร.9,3,0,0
ทางข้ามหน้าร้าน จ.ทรัพย์ทวีคูณ และ บ.อุมศักดิ์ก๊กเอ๊ง ทรานสปอร์ต,พุทธมณฑลสาย 3,0,0,3
ทางข้ามหน้าวัดตรีทศเทพ,ประชาธิปไตย,0,0,3
ทางข้ามหน้าวัดราษฎร์บำรุง,เพชรเกษม 69,3,0,0
ทางข้ามหน้าวัดเศวตฉัตร,เจริญนคร,0,3,0
ทางข้ามหน้าศูนย์บริการสาธารณสุข 4,ประชาสงเคราะห์,0,0,3
ทางข้ามหน้าสถานีโทรทัศน์กองทัพบก ช่อง 5,พหลโยธิน,3,0,0
ทางข้ามหน้าสถาบันโรคไตฯ,พญาไท,0,0,3
ทางข้ามหน้าสมาคมแม่บ้านทหารอากาศ,พหลโยธิน,0,0,3
ทางข้ามหน้าสำนักงานตำรวจแห่งชาติ,พระรามที่ 1,3,0,0
ทางข้ามหน้าหมู่บ้านกรีนวิลล์,พุทธมณฑลสาย 2,3,0,0
ทางข้ามหน้าหมู่บ้านธันยกานต์ (ซ.วัชรพล 25),วัชรพล,3,0,0
ทางข้ามหน้าหมู่บ้านมหาดไทย,พุทธมณฑลสาย 1,3,0,0
ทางข้ามหน้าหมู่บ้านสินทรัพย์นคร,พุทธมณฑลสาย 2,0,3,0
ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,0,0,3
