intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
ทางข้ามบริเวณสวนสาธารณะทางลงจากมอเตอร์เวย์,ศรีนครินทร์,0,0,3
ทางข้ามบริเวณหน้าตึกอรกานต์,ชิดลม,3,0,0
ทางข้ามบ้านสวนริมคลอง,ศรีนครินทร์-ร่มเกล้า,0,0,3
ทางข้ามประชาสงเคราะห์ตัดมิตรไมตรี,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์1,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์12,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์13,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์16,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์2,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์23,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์24,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์27,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์28,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์30,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์32,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์36,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์37,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์39,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์4,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์43,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยประชาสงเคราะห์5,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยพหลโยธิน54/1,พหลโยธิน,0,0,3
ทางข้ามปากซอยพุทธมณฑลสาย3ซอย3และซอย5,พุทธมณฑลสาย3,3,0,0
ทางข้ามปากซอยมิตรไมตรี3,ประชาสงเคราะห์,0,0,3
ทางข้ามปากซอยวัดเทพพล,พรานนก-พุทธมณฑลสาย4,3,0,0
ทางข้ามปากซอยสามเสน1,สามเสน,3,0,3
ทางข้ามปากซอยสามเสน19,สามเสน,0,0,3
ทางข้ามปากซอยอุดมสุข47,สุขุมวิท103(อุดมสุข),3,0,0
ทางข้ามปากซอยอ่อนนุช11,อ่อนนุช,0,0,3
ทางข้ามปากซอยอ่อนนุช37/1,อ่อนนุช,0,0,3
ทางข้ามปากซอยอ่อนนุช49,อ่อนนุช,3,0,0
ทางข้ามปากซอยอ่อนนุช65,อ่อนนุช,3,0,0
ทางข้ามปากซอยอ่อนนุช74/3,อ่อนนุช,3,0,0
ทางข้ามปากซอยเอกชัย32,เอกชัย,3,0,0
ทางข้ามพหลโยธิน36,พหลโยธิน,0,0,3
ทางข้ามรร.ผ่องพลอยอนุสรณ์,ลาซาล55,0,0,3
ทางข้ามระหว่างซอยจรัญสนิทวงศ์44-46,จรัญสนิทวงศ์,0,0,3
ทางข้ามระหว่างซอยพุทธบูชา22-22/1,พุทธบูชา,0,0,3
ทางข้ามระหว่างซอยศาลาธรรมสพน์23และ21,ศาลาธรรมสพน์,3,0,0
ทางข้ามระหว่างวัดปทุมวนารามกับเซ็นทรัลเวิลด์,พระรามที่1,0,3,0
ทางข้ามสุขุมวิท21ซอย1,อโศก,3,0,0
ทางข้ามสุขุมวิท21ซอย3,อโศก,3,0,0
ทางข้ามหน้าSMทาวเวอร์,พหลโยธิน,0,0,3
ทางข้ามหน้ากรมส่งเสริมวัฒนธรรม,วัฒนธรรม,3,0,0
ทางข้ามหน้ากองปราบปราม,พหลโยธิน,0,0,3
ทางข้ามหน้าชุมชนน้องใหม่,อาจณรงค์,3,0,0
ทางข้ามหน้าตลาดบางเขน,พหลโยธิน,0,0,3
ทางข้ามหน้าตลาดพิบูลย์วิทย์6,เอกชัย,3,0,0
ทางข้ามหน้าตลาดสะพานใหม่,พหลโยธิน,0,0,3
ทางข้ามหน้าตลาดเทเวศร์,สามเสน,0,0,3
ทางข้ามหน้าตึกจีเอ็มเอ็มแกรมมี,อโศก,3,0,0
ทางข้ามหน้าทำเนียบรัฐบาล,พิษณุโลก,0,0,3
ทางข้ามหน้าท่าวาสุกรี,สามเสน,0,0,3
ทางข้ามหน้าธ.ออมสิน,พหลโยธิน,0,0,3
ทางข้ามหน้าธนาคารกรุงศรีฯสาขาจอมทอง,เอกชัย,3,0,0
ทางข้ามหน้าธนาคารกรุงเทพ,พหลโยธิน,0,0,3
ทางข้ามหน้าธนาคารเกียรตินาคิน,อโศก,3,0,0
ทางข้ามหน้าธนาคารแห่งประเทศไทย,สามเสน,0,0,3
ทางข้ามหน้าบิ๊กซี,พหลโยธิน,0,0,3
ทางข้ามหน้าปากซอยนามบัญญัติ,ประชาธิปไตย,3,0,0
ทางข้ามหน้าปากซอยเฉลิมพระเกียรติ43,เฉลิมพระเกียรติร.9,3,0,0
ทางข้ามหน้าม.เกษตร,พหลโยธิน,0,0,3
ทางข้ามหน้ารพ.วิภาราม,พัฒนาการ,0,0,3
ทางข้ามหน้าร้านจ.ทรัพย์ทวีคูณและบ.อุมศักดิ์ก๊กเอ๊งทรานสปอร์ต,พุทธมณฑลสาย3,0,0,3
ทางข้ามหน้าวัดตรีทศเทพ,ประชาธิปไตย,0,0,3
ทางข้ามหน้าวัดราษฎร์บำรุง,เพชรเกษม69,3,0,0
ทางข้ามหน้าวัดเศวตฉัตร,เจริญนคร,0,3,0
ทางข้ามหน้าศูนย์บริการสาธารณสุข4,ประชาสงเคราะห์,0,0,3
ทางข้ามหน้าสถานีโทรทัศน์กองทัพบกช่อง5,พหลโยธิน,3,0,0
ทางข้ามหน้าสถาบันโรคไตฯ,พญาไท,0,0,3
ทางข้ามหน้าสน.ทองหล่อ,ซอยสุขุมวิท55,3,0,0
ทางข้ามหน้าสมาคมแม่บ้านทหารอากาศ,พหลโยธิน,0,0,3
ทางข้ามหน้าสำนักงานตำรวจแห่งชาติ,พระรามที่1,3,0,0
ทางข้ามหน้าหมู่บ้านกรีนวิลล์,พุทธมณฑลสาย2,3,0,0
ทางข้ามหน้าหมู่บ้านธันยกานต์(ซอยวัชรพล25),วัชรพล,3,0,0
ทางข้ามหน้าหมู่บ้านมหาดไทย,พุทธมณฑลสาย1,3,0,0
ทางข้ามหน้าหมู่บ้านสินทรัพย์นคร,พุทธมณฑลสาย2,0,3,0
ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,0,0,3
ทางข้ามหน้าเซนทรัลเฟสติวัลอีวิลล์,ประดิษฐ์มนูธรรม,3,0,0
ทางข้ามหน้าเมเจอร์อเวนิวและธนาคารไทยพาณิชย์,สุโขทัย,3,0,0
ทางข้ามหน้าโครงการวานิชเพลส,พหลโยธิน,0,0,3
ทางข้ามหน้าโรงพยาบาลจักษุ-รัตนิน,อโศก,3,0,0
ทางข้ามหน้าโรงพยาบาลเวชการุณเวชรัศม์,เลียบวารี,3,0,0
ทางข้ามหน้าโรงเรียนประชาบำรุง,เลียบคลองภาษีเจริญฝั่งเหนือ,3,0,0
ทางข้ามหน้าโรงเรียนพร้อมพรรณ,ประชาสงเคราะห์,0,0,3
